Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Control,,167.62495862954952,203.42561420071365,65.52307552901385,46.11521174,Yes
Control,,,332.5604735110065,90.15524320082048,100.0,Yes
,,236.37627647334992,376.2713987086885,73.52212640539317,73.45387617544988,No
Treatment,High Value,352.5165298504343,556.0926306835981,100.0,43.63671421159977,No
Treatment,Medium Value,177.70578190021715,268.5227199556896,65.79848373191294,62.05206892237024,No
Control,Medium Value,270.88246085909736,328.6850101877705,78.48271932028794,86.05284927448791,Yes
Control,Medium Value,152.8279849123633,178.28377944711954,57.66984773517256,63.31710900709326,
Treatment,,,205.6857672986163,52.86962900628642,56.19114477208999,No
Treatment,Low Value,171.04129856272223,267.9512451975957,48.84180607711335,53.56715425,No
Treatment,,106.45695938610582,167.00292412388308,100.0,,No
Treatment,Medium Value,143.0152635224628,222.50483733763693,55.83860088468164,66.48579365389257,Yes
Treatment,Low Value,176.46385508018687,263.6914897874201,39.63855000755825,44.93943922151129,
Treatment,,192.80492822474315,,,73.36489595176808,Yes
,High Value,174.06761608139172,220.2286708268753,,86.91205561102416,Yes
Treatment,High Value,335.3544391232647,525.6065808025478,74.40506205186637,,No
,High Value,293.8971879765704,351.5352759496238,81.70435427693099,97.07916713067596,No
Treatment,High Value,311.10573955540883,491.4776777929477,,99.3309549862366,Yes
Treatment,Medium Value,193.01100067585455,302.3810681464953,67.86339217044842,70.44499194,
Control,,195.07977513657912,231.3294807126799,100.0,100.0,No
Control,Medium Value,280.09035001771656,341.7963437735937,57.86728306222612,,No
Control,Low Value,,218.50013274643868,62.615791368887656,65.61283528849508,Yes
Control,High Value,160.30969763552247,195.2120036171676,79.87339338,75.85905893085788,No
Treatment,Low Value,,209.8436290274806,63.57238353504368,59.914637023152686,Yes
Control,Medium Value,172.72666026589854,206.75059070257396,,,No
Treatment,Medium Value,200.70907846799813,319.5951858070387,57.78065971428312,,No
Control,,178.834193,211.89726538848765,55.47648748383691,59.742515264911646,Yes
Treatment,,203.02597624377148,337.2284597320152,91.1938834601912,100.0,
,High Value,338.85573963617543,523.5883796892542,97.80189331683482,86.88138202,
Treatment,Low Value,110.5785336496382,168.26031736346806,45.01551282089124,,Yes
Treatment,,203.6888510059395,325.3220937058282,,,Yes
Treatment,Low Value,154.81137585891835,241.4756206124373,54.39088200958479,58.98768364,Yes
Treatment,,227.9017297278734,360.9564353975453,100.0,100.0,No
Control,High Value,268.1627005181496,332.1790949934259,89.03242337444836,100.0,No
,High Value,122.2174675308938,194.41323059375696,74.94796350743296,100.0,No
Control,Low Value,138.6368236095387,168.33340681717576,54.15556520278767,59.22218720800649,No
Control,,,251.57072797470133,,63.49803692229613,Yes
Treatment,Medium Value,272.72961430660547,418.8572769271196,54.93852796094123,50.35750539282892,Yes
Control,Low Value,,279.86947134148147,51.651449315625065,,Yes
Treatment,High Value,297.39006277840184,457.8780770660151,92.43625740048576,100.0,Yes
Control,Low Value,88.71773814732704,103.97536694026026,,49.91472553006532,No
Treatment,Medium Value,138.36039983078803,210.1073800111335,,93.70993711212871,No
Control,Medium Value,143.6777669746648,171.01114067344787,,96.48480101912142,No
Treatment,Low Value,175.5311348514217,270.6106293888378,65.34771730167247,,No
,Low Value,91.54507154,149.0586356960107,,57.616107562164814,Yes
Treatment,,,390.0130571696275,79.54064450091371,71.30126210317326,No
Treatment,Low Value,86.20871136318563,141.79527032507605,70.34595397,,Yes
Control,Medium Value,261.5209847080514,318.1873847858406,86.98283318688611,80.44202323707658,No
Treatment,Medium Value,123.83044559906864,186.0440344233344,40.44169724875189,54.73729964819993,No
Control,High Value,159.95740511345056,183.54987764153572,87.40998783,94.60826545463615,Yes
Control,Low Value,240.54224004236767,291.91631468609324,42.07926664861728,73.92144865,No
Control,Low Value,,,46.65575142699794,,Yes
Treatment,High Value,183.2348284623458,,94.38129796,,No
Control,Medium Value,173.86474129556242,200.7088866496603,71.49960211,,Yes
Control,,164.32868797726562,195.15972151152624,52.81448167050321,61.08036254486012,No
Control,,210.17728866833156,230.7713930990354,100.0,100.0,Yes
Treatment,High Value,207.44742006668028,328.7113329882885,100.0,,No
Treatment,Low Value,131.90209704660657,201.4759420035966,63.19918798169248,68.14662301077523,No
Control,High Value,178.1998594,215.4184437462829,95.75834983055064,100.0,Yes
,Medium Value,169.93988291806326,279.69310749261314,,,No
Treatment,High Value,310.34219935099804,481.00897434794,81.3073667,76.86857112031714,Yes
Control,Medium Value,180.11490525847947,220.5260698215063,,78.22114329,No
Control,Medium Value,160.16243275911037,190.85503371491424,73.27503321,82.87093406417762,Yes
Treatment,Low Value,249.43226994087388,386.2150488015967,52.94549592076054,,Yes
Control,High Value,209.1193547412616,261.51744284630024,68.61332475797379,70.75731762954098,
Treatment,Medium Value,165.57401559138663,254.18652743426605,74.10100637463685,62.35239870468735,No
Treatment,Medium Value,141.3951368816221,225.26820760407887,69.03712575627942,66.42527798461944,No
Treatment,High Value,143.1944082925779,226.51212277002017,86.72375123,61.72551904371285,No
Treatment,Medium Value,228.61522332445557,360.31379092822766,,85.46478045698362,No
Treatment,,120.40158532046776,193.6940084466621,95.5435507036462,100.0,Yes
Treatment,Low Value,238.95545757705383,376.78968467262735,62.49790789552308,64.28687490169615,No
Control,,196.26682213676665,232.3263356648939,74.65181726,82.59146875677119,No
Control,Medium Value,164.18126216449704,194.64080408168255,65.43950719636987,72.10264289412206,Yes
Treatment,,209.66370364332303,329.8822021200839,100.0,100.0,Yes
Treatment,High Value,244.6259549849808,365.7398726213309,100.0,,No
,High Value,191.3863635838796,302.18059130945335,87.48231863801918,100.0,
,High Value,219.08900784485857,259.3307288913846,,96.62826010521088,Yes
Treatment,Medium Value,247.8430198078957,395.34264297172126,72.78469481452947,81.61987679636505,
Control,Low Value,192.4822499142507,220.41335047257095,61.42534905060855,75.34174159055293,
Treatment,Low Value,131.3374645051077,208.56793575929944,,76.0,No
Treatment,Low Value,143.0665492,225.4791458171561,47.32200975839485,55.60141684,No
Control,Low Value,95.99805632,116.32744991040364,63.74831600956463,66.04267792,No
Control,High Value,,310.8498296026642,86.79351672421983,90.54162253909548,Yes
Treatment,Medium Value,,372.9364373918837,74.83426390593083,85.71698263034234,Yes
Treatment,Medium Value,152.73456431434732,240.69042825694183,82.55632937048853,65.72493372351464,
Treatment,Medium Value,307.2056175924702,469.9317691240944,67.02297516147566,64.04326081542277,Yes
Control,High Value,349.38754261306445,420.48810639125816,99.82480324234314,96.25098903968636,No
Control,Medium Value,196.4780524046633,234.52883276399615,73.66355249,,No
Control,High Value,173.89910142795452,,,90.50520355117108,Yes
Control,Medium Value,214.13464223012176,247.49181370154292,74.59398227644762,80.68046467736603,Yes
Control,Low Value,143.4025531092035,181.94000886752195,,64.57379903282798,No
Control,High Value,260.63947867093657,306.6950857642991,89.72556866920567,,Yes
Treatment,Medium Value,,328.6532478843385,59.66910101689303,,Yes
,Low Value,190.2783187677913,286.57434948075735,51.98900022142234,59.28158342531071,Yes
,Low Value,263.77428781243475,308.84890302598103,47.76035265012351,,Yes
Treatment,,,228.08430449499875,70.53430202319107,73.63087348313694,Yes
Treatment,High Value,,313.9422255731224,77.82176185199954,97.24893604374988,No
Control,High Value,267.75709229289765,310.86602517401803,60.79681580539769,82.69497592,No
Treatment,Medium Value,183.75854801568585,282.5656955228606,,61.35654728938081,No
Control,Low Value,,301.5272769531137,54.88114944,65.29187646300475,Yes
Control,,247.65493067263768,293.0360707149649,69.20159473,,No
Treatment,Medium Value,190.8459074185086,291.2778692058068,70.64424152399758,90.04018331338314,Yes
,Low Value,100.7356815635087,,43.947077718278,48.23001161753814,Yes
Control,Medium Value,128.30600590442413,146.75833178875754,71.51086647456128,72.35318162028646,No
Control,High Value,184.3591324579214,227.9495017837013,76.50732502060652,,Yes
Control,Medium Value,211.8444804798648,264.1627812117724,80.37744176007683,78.19999962461505,No
Control,Low Value,229.1187935651788,282.2056871713235,,45.85502643086673,No
Control,High Value,206.63117655344496,235.40633291458929,,100.0,Yes
Control,High Value,,185.60297665285856,,76.58977473151977,No
Control,Medium Value,203.84622026439388,243.7668889196661,79.75477595308747,79.57344388784254,No
Treatment,Medium Value,206.85873711121675,327.53262279013205,,87.58406523337682,
Treatment,High Value,,453.5417432049394,,,Yes
Treatment,Medium Value,254.68236944176755,416.9734970802872,79.41444568891816,72.57298919931424,Yes
Control,Low Value,132.50112328588315,159.5194548474973,37.40757079,32.25947172499523,No
Control,Medium Value,216.55150714422732,266.84500844307604,76.50853309478182,73.56798862121995,
Treatment,Medium Value,153.2135578190919,248.23486596314663,72.92956116,,No
Treatment,High Value,169.92578555646287,256.94284998455083,100.0,100.0,No
Treatment,Medium Value,247.3542950574022,379.7465042705076,77.45994598151202,76.71616567420848,Yes
Control,Medium Value,181.56507223942515,227.7990601647472,77.03005885040251,63.79534886045514,Yes
Treatment,Medium Value,229.11883812518457,344.3649248360806,61.00775188537178,,No
Treatment,Low Value,,310.6286337553658,51.28560430474759,42.38601455294601,No
Control,Medium Value,,219.72884477832065,,46.90114438093986,Yes
Treatment,Low Value,202.11920473211185,319.2648335105677,63.89811993513768,48.94635199640866,No
Control,Low Value,191.9703785722665,228.58960965573647,47.353667229302864,52.57315258534809,Yes
Control,Low Value,124.4443902034155,147.32987604585816,39.26398302274165,39.626330129415386,Yes
Control,Low Value,199.89810242663893,233.3472916816284,,,Yes
Treatment,High Value,172.14607374764614,261.1541234455848,,67.24286376276844,No
Treatment,Low Value,137.34028775901376,226.5168632807093,70.24902619495936,59.51358022364121,Yes
Control,Medium Value,249.77216377626723,301.4573659998083,85.31385336163667,,No
Treatment,Low Value,203.84622026439388,316.89695559556594,61.71238257504137,56.91449758807035,Yes
,Medium Value,258.1862906110327,408.3362592179589,66.19598716677899,63.54471201447042,No
,,227.99476867422987,352.95176562677386,65.26973728429951,76.0,Yes
Treatment,High Value,183.7270001707441,277.73456511260093,77.03264002761765,80.29880734034295,No
Control,,223.97920604991648,266.0056894002346,45.48053335334182,44.76385175163952,No
Treatment,Low Value,160.80413842508486,241.28542044028595,70.24902619495936,73.90452664606579,Yes
Control,High Value,210.9570214106916,264.4710717062096,84.65181062467148,89.90033371913394,Yes
Control,Low Value,198.9394060803345,242.65238132909911,54.63064384368916,66.67243164901605,Yes
Treatment,Medium Value,298.9392411594042,471.9599635904103,80.16848458906064,91.44021197165836,
Control,Low Value,,261.06080046194666,,,Yes
Treatment,,,273.62357968252303,48.06942352,54.69343119,No
,Low Value,177.5272696145834,,,53.451958485461255,No
Control,High Value,126.08576268966526,142.3419152288142,84.26716956413594,75.81494320154813,No
Control,,217.0573685965804,265.92761386180484,48.04123055390915,52.11479770897189,No
Control,Low Value,222.3432465,271.6834984,55.943151587244245,62.35417529176665,
Control,Medium Value,200.9837342499621,244.16161731253905,,84.40625545,Yes
Treatment,,215.01620707815317,336.25749038651725,,53.05521503706598,Yes
Treatment,Low Value,203.84622026439388,316.89695559556594,55.76715393945073,68.16862064,Yes
Treatment,Low Value,127.48029723384634,201.9077762078884,47.962107178116256,,Yes
Control,Low Value,246.89786869742687,291.40230117791185,53.67400700745762,55.73174673036131,No
Control,Medium Value,182.51492773218197,214.4455879440169,53.67508812681212,62.089649900144096,Yes
,Medium Value,234.73375301682717,,70.24902619495936,94.13131502082884,No
,High Value,170.2789066206898,260.7108606438122,81.22727486069121,,No
Control,,155.22351751782517,182.63456530581357,49.66497097759833,,Yes
Treatment,High Value,327.2270349685035,517.6947251370817,78.24258370624021,,Yes
,High Value,211.79986118807423,247.95856545947024,90.24327197235142,,No
Treatment,Low Value,196.7964773265324,307.5903489,48.37064636,51.78858359861057,No
Treatment,Medium Value,,310.80248543023527,76.47324195220786,80.94818628,No
Control,Medium Value,207.7436629618768,257.3278456940125,60.027699031435816,74.05808582801505,Yes
,Low Value,,225.75633433604148,52.25082221392616,,Yes
Treatment,Low Value,90.54394098712407,128.28002239824772,,42.44259185109072,Yes
Treatment,Medium Value,218.1829927605286,339.31392248929706,,82.12393537868786,No
Control,,155.37778431072698,190.94177055464053,58.91096385733201,62.976009458444345,Yes
Control,Low Value,266.0147536576044,314.33402571054285,45.50915399621548,57.58870709998181,No
Treatment,Low Value,146.13109525207287,238.22004607479903,52.34652211985235,63.59685195093776,Yes
Control,Medium Value,173.1011479712429,216.35466284419888,70.25741889231828,91.38520333427634,No
Treatment,High Value,350.12535701950543,551.4950721844644,75.08473506802508,83.55590953015043,Yes
Treatment,High Value,254.40545133352893,,87.58931434853973,100.0,Yes
Control,Low Value,138.21532446940284,,42.382590481864106,54.50406937161981,Yes
Control,Medium Value,202.54316720442375,244.06862601140168,70.73714410816882,,Yes
,Low Value,122.42972951249672,152.33943455486036,62.01925009382768,,Yes
Control,Medium Value,209.94321486278469,245.49542466165343,78.69834738,,No
Control,Low Value,138.6656082538173,170.9829758400151,56.74066246453822,,Yes
Treatment,Medium Value,283.18027349269875,445.74983236324687,73.21538055457826,74.47099538,
Treatment,,203.84622026439388,,67.43798858,71.67245723233988,No
Control,High Value,245.0892269321438,292.2207618657785,100.0,,No
Control,Low Value,222.02490620508405,274.0658364265671,51.120913228867096,65.73835463,
Control,High Value,271.83371245050034,333.34191386113724,,87.89494650683906,
Treatment,,185.1344704,288.8166248058705,97.18590076128248,95.73263257929746,Yes
Control,Medium Value,,225.99357554131225,75.90827158123862,86.11102965607445,Yes
Control,Low Value,164.6031130658958,195.9222639597172,44.61907487670049,59.28389909067493,No
Treatment,Medium Value,292.6246838587689,456.48077086273,65.14667311213549,,Yes
Treatment,Medium Value,84.50600720005494,140.32613385465748,70.90015225,63.54183330379527,No
Control,Medium Value,170.19764172053937,206.63141592973344,64.13434795287519,61.50294830370517,No
Control,Low Value,169.74710780826854,204.5025211856161,,,Yes
Control,,184.95780147730508,227.12067726042065,47.66391086057824,59.56585037429177,No
Treatment,Medium Value,208.7271495632073,332.6931344375419,66.82582492370841,63.81348653531955,No
Control,Low Value,,203.7995692265195,51.01880344178284,52.50220853,Yes
,Medium Value,,224.52969629524145,75.56758143650636,76.41002742092934,Yes
Control,,176.5121476,217.8099198548475,57.40931307434397,,Yes
Treatment,Low Value,193.250456974414,311.64744767533574,,63.58258743,Yes
